Job Name,Location,Salary,Qualifications
Software Engineering,"Stamford, NY","$175,000 - $250,000 a year",CI/CD; Kotlin; UNIX; Mid-level; 3 years; Java; Linux; Communication skills; Python; SDLC
Software Engineering,"Palo Alto, CA","$114,000 - $211,000 a year",Computer science; Computer Science; Software Engineering; C#; Mid-level; Java; C++; Bachelor's degree; Software development; 1 year
Software Engineering,"Lake Success, NY","$105,400 - $183,000 a year",Relational databases; Visual Studio; Microsoft SQL Server; Mid-level; 3 years; Databases; SQL; Analysis skills; Bachelor's degree; Computer Programming; SSIS; Communication skills; Time management
Software Engineering,Remote,"$94,740 - $103,917 a year",Software troubleshooting; Mid-level; SQL; SDLC
Software Engineering,"Sunnyvale, CA","$175,800 - $312,200 a year",CI/CD; Computer science; Computer Science; CSS; React; Kubernetes; XML; Full-stack development; DevOps; Data structures; NoSQL; Git; J2EE; 3 years; Java; Algorithms; SQL; OOP; AWS; Docker; Bachelor's degree; JavaScript; Continuous integration; Splunk; Back-end development; REST; Angular; Software development; Adobe Experience Manager; Web services; Apache; GraphQL; Vue.js; Senior level; Maven; Jenkins; Communication skills; HTML
Software Engineering,"Durham, NC",Estimated: $108K - $132K a year,CI/CD; Computer Science; RESTful API; Web development; C#; Selenium; Performance testing; .NET; Bachelor's degree; JavaScript; Continuous integration; Back-end development; REST; Senior level; TFS; Jenkins; PowerShell; Under 1 year
Software Engineering,"Ankeny, IA","$100,000 - $160,000 a year",CI/CD; 6 years; Software Engineering; Bachelor of Science; Engineering; R; Git; C++; C; Bachelor's degree; Network protocols; Computer Engineering; Linux; Senior level; GitLab; Sensors; Python
Software Engineering,"Pittsburgh, PA",Estimated: $147K - $192K a year,Law; 5 years; C++; Machine learning; Natural language processing; Model training; Senior level; Robotics; Python
Software Engineering,"Scottsdale, AZ","$130,000 - $165,000 a year",Computer science; Computer Science; CSS; React; RESTful API; Web development; 5 years; Mid-level; Microservices; AWS; Bachelor's degree; Machine learning; JavaScript; PostgreSQL; Ruby; Software development; Data science; AI; Communication skills; Python; Debugging; HTML; MySQL
Software Engineering,"Cambridge, MA",N/A,Jira; Drupal; 5 years; Project management; Continuous improvement; Technical project management; Senior level; Communication skills; Information Technology
Software Engineering,"Beaverton, OR",N/A,CI/CD; Cloud architecture; 5 years; Java; Microservices; Bachelor's degree; Mentoring; Cloud computing; Unit testing; Senior level
Software Engineering,"San Francisco, CA","$160,000 - $321,000 a year",CSS; React; 5 years; Mid-level; Responsive web design; JavaScript; Angular; APIs; Vue.js; TypeScript; HTML
Software Engineering,"Seattle, WA","$129,300 - $223,600 a year",Computer science; Computer Science; Data structures; Mid-level; 3 years; Algorithms; OOP; AWS; Bachelor's degree; Software development; SDLC; Design patterns
Software Engineering,"Farmers Branch, TX",Estimated: $59.8K - $157K a year,Management; Software troubleshooting; Mid-level; 3 years; Application development; Bachelor's degree; UX
Software Engineering,Remote,"$230,000 - $900,000 a year",Go; React; Full-stack development; 5 years; Encryption; Host/hostess experience; Java; PKI; AWS; Scalability; Senior level; Python
Software Engineering,"Redmond, WA","$129,300 - $223,600 a year",Computer science; Computer Science; Security engineering; Encryption; System design; Mid-level; 3 years; Java; AWS; Bachelor's degree; Python; Network security; SDLC; Design patterns
Software Engineering,"Redmond, WA","$166,400 - $287,700 a year",Program management; Management; 3 years; Team management; Product management; Mentoring; Recruiting; Web services; Senior level; Leadership; Design patterns
Software Engineering,"West Nyack, NY","$95,000 - $130,000 a year",Web design; Computer science; Azure; Computer Science; CSS; Waterfall; Bootstrap; React; Web development; XML; Visual Basic; Relational databases; 5 years; DevOps; C#; Encryption; Responsive web design; Java; Application development; Databases; High school diploma or GED; SQL; IT infrastructure; AWS; Driver's License; Quality assurance; Bachelor's degree; JavaScript; Angular; Software development; GitHub; APIs; Agile; IT; Web services; Vue.js; Cybersecurity; Senior level; Associate's degree; Communication skills; Python; jQuery; HTML; Information Technology
Software Engineering,N/A,N/A,N/A
Software Engineering,Maryland,"$94,000 - $152,375 a year",Authentication; RDBMS; Cloud infrastructure; Azure; CSS; React; Software deployment; DevOps; NoSQL; Git; Test-driven development; 3 years; Application development; Microservices; SQL; AWS; Digital marketing; JavaScript; PostgreSQL; Continuous integration; Redis; Scrum; Data pipelines; Software development; GitHub; Agile; Front-end development; S3; Test cases; Vue.js; Business requirements; Senior level; Python; Identity & access management
Software Engineering,"Herndon, VA","$180,000 - $315,000 a year",Top Secret Clearance; Computer science; Azure; Computer Science; Bachelor of Science; 11+ years; AWS; Analysis skills; Bachelor's degree; Splunk; Computer networking; Data science; Senior level; Juniper; Network security
Software Engineering,"Westminster, CO","$130,200 - $165,900 a year",Top Secret Clearance; React; 5 years; MongoDB; Bachelor's degree; Machine learning; Software development; Flask; Senior level; Python; Hadoop
Software Engineering,"Boulder, CO","$128,300 - $237,500 a year",Computer science; Image processing; Computer vision; Objective-C; Mid-level; Master's degree; Bachelor's degree; Machine learning; APIs; Swift
Software Engineering,"Michigan, ND","$88,039.65 - $106,026.24 a year",Software troubleshooting; RESTful API; Web development; Full-stack development; Mid-level; 3 years; Java; Application development; SQL; IT infrastructure; C++; Database management; SVN; APIs; 2 years; Communication skills; Debugging
Software Engineering,"Pullman, WA","$103,900 - $108,100 a year",Mid-level
Software Engineering,"Liberty Lake, WA","$90,000 - $125,000 a year",Computer science; Computer Science; React; Visual Studio; Employment & labor law; Git; Mid-level; Java; OOP; C++; Bachelor's degree; Product management; Software development; Spring
Software Engineering,"Cincinnati, OH","$130,541 - $137,186 a year",Computer Science; 5 years; Functional testing; CICS; Bachelor's degree; COBOL; Mainframe development; IT; UI; Senior level
Software Engineering,"Palo Alto, CA","$111,200 - $246,720 a year",Computer Science; React; Mid-level; Application development; Bachelor's degree; Back-end development; GitHub; Front-end development; 4 years; Communication skills
Software Engineering,"Los Angeles, CA","$119,000 - $168,000 a year",Computer science; Go; Computer Science; C#; Java; Master's degree; C++; Bachelor's degree; Software development; Python; Entry level
Software Engineering,"Stevens Point, WI","$65,544.18 - $72,098.60 a year",CSS; Visual Studio; C#; Microsoft SQL Server; .NET; SQL; OOP; Bachelor's degree; JavaScript; UX; Associate's degree; Communication skills; Entry level
Software Engineering,"Dearborn, MI",Estimated: $37.8K - $55K a year,CI/CD; Computer Science; Test-driven development; Google Cloud Platform; Mid-level; 3 years; AWS; Analysis skills; Bachelor's degree; GitHub; Communication skills
Software Engineering,"San Jose, CA","$113,400 - $206,300 a year",Spring Boot; Computer science; React; Relational databases; Mid-level; Java; Application development; SQL; Analysis skills; Bachelor's degree; JavaScript; PostgreSQL; REST; Software development; Python; Spring; SDLC
Software Engineering,"Frisco, TX","$65,000 - $75,000 a year",Software sales; Sales; Mid-level; Bachelor's degree; B2B; Organizational skills; Enterprise sales; 1 year; Communication skills
Software Engineering,"Hunt Valley, MD","$90,000 - $200,000 a year",Microsoft Powerpoint; Microsoft Word; Microsoft Excel; Agile; 1 year; Senior level; Communication skills
Software Engineering,"Austin, TX",Estimated: $95.3K - $128K a year,Microsoft Excel; Sports; Senior level; Leadership
Software Engineering,"Chantilly, VA",Estimated: $168K - $256K a year,Computer science; Program management; Vulnerability research; Computer Science; TS/SCI; Secret Clearance; 11+ years; Business development; Bachelor's degree; Computer Engineering; Contracts; Earned value management; Senior level; Leadership
Software Engineering,"San Jose, CA","$113,500 - $250,000 a year",Go; Bachelor of Science; Data structures; Master's degree; C++; Project management; Bachelor's degree; Machine learning; Natural language processing; Conversion optimization; Communication skills; Python; Entry level
Software Engineering,N/A,N/A,N/A
Software Engineering,"Bedford, NH","$86,000 - $138,000 a year",CI/CD; Azure; Operating systems; Go; Doctoral degree; Computer Science; Kubernetes; FPGA; Bachelor of Science; DevOps; Secret Clearance; Git; Research; Windows; Java; Master's degree; OpenStack; Business development; AWS; Analysis skills; C++; Docker; C; Bachelor's degree; SVN; Machine learning; Doctor of Philosophy; Metasploit; Terraform; Computer Engineering; Computer networking; RTOS; Software development; Mac OS; Agile; Linux; Senior level; AI; Python; Marketing; Under 1 year; Malware analysis
Software Engineering,"San Diego, CA","$135,400 - $250,600 a year",Cassandra; NoSQL; Mid-level; Databases; Computer networking; Swift; Leadership; Communication skills; Debugging; SDLC
Software Engineering,"Malvern, PA","$129,300 - $223,600 a year",Computer science; Computer Science; Mid-level; 3 years; Bachelor's degree; Software development; APIs; SDLC; Design patterns
Software Engineering,"Palo Alto, CA","$150,000 - $180,000 a year",CI/CD; UI development; Node.js; CSS; React; Full-stack development; Employee orientation; Git; Mid-level; 3 years; JavaScript; GitHub; Financial services; UI; TypeScript; HTML
Software Engineering,"Stamford, NY","$200,000 - $250,000 a year",CI/CD; C#; Test-driven development; Mid-level; .NET; 3 years; SQL; Analysis skills; Software development; Agile; Financial services; Communication skills; SDLC
Software Engineering,"Bellevue, WA","$166,400 - $287,700 a year",Program management; Management; 3 years; Project management; Team management; Product management; Mentoring; Recruiting; Web services; Senior level; Leadership; Communication skills; Design patterns
Software Engineering,"Troy, MI",Estimated: $68.7K - $89.3K a year,Microsoft Powerpoint; Microsoft Word; Microsoft Excel; English; Mid-level; GD&T; Microsoft Office; Master's degree; Product development; Organizational skills; Powertrain; Manufacturing; 2 years; Communication skills; Mechanical knowledge
Software Engineering,"Roanoke, VA",Estimated: $61.6K - $85.1K a year,Software troubleshooting; Visual Studio; C#; Microsoft SQL Server; Windows; Microsoft Office; SQL; Analysis skills; C++; Bachelor's degree; Software development; Root cause analysis; Leadership; 2 years; Entry level
Software Engineering,"Boston, MA",Estimated: $117K - $171K a year,Spring Boot; Computer science; 6 years; Software Engineering; React; DevOps; Java; Microservices; AWS; Bootcamp; Bachelor's degree; Terraform; Scrum; Senior level; AI; Spring
Software Engineering,New Jersey,"$117,000 - $227,900 a year",Jira; Data modeling; Computer Science; System architecture; Windows; Java; Master's degree; SQL; C++; C; Bachelor's degree; SVN; Software development; Agile; Linux; Senior level; GitLab
Software Engineering,"Redmond, WA","$81,900 - $174,600 a year",Computer science; Computer Science; Bachelor of Science; C#; Mid-level; Java; Master's degree; C++; C; Bachelor's degree; JavaScript; Agile; Python; Debugging
Software Engineering,Remote,"$120,000 - $160,000 a year",7 years; Cloud infrastructure; Azure; Node.js; Software troubleshooting; React; Full-stack development; Relational databases; Software deployment; Jest; NoSQL; MongoDB; Databases; JavaScript; PostgreSQL; Senior level; AI; TypeScript; Debugging
Software Engineering,"Fairfield, CA","$103,059.95 - $133,977.94 a year",ASP.NET; Computer science; Data modeling; Oracle; EDI; Computer Science; Managed care; Visual Basic; Database development; Relational databases; Medical coding; Writing skills; HIPAA; Microsoft SQL Server; SSRS; Mid-level; Databases; SQL; Analysis skills; Bachelor's degree; ADO.NET; SSIS; PL/SQL; 2 years; Communication skills; Debugging
Software Engineering,"Austin, TX",Estimated: $147K - $250K a year,Computer Science; 5 years; AWS; C++; Bachelor's degree; Machine learning; Mentoring; Software development; Senior level; Leadership; Python; Lua; SDLC; Design patterns
Software Engineering,"Buffalo, NY","$93,581.10 - $155,968.51 a year",Jira; RESTful API; 5 years; Application development; Presentation skills; JavaScript; Continuous integration; REST; Angular; ServiceNow; Agile; Systems analysis; Senior level; Associate's degree; Communication skills; Time management; SDLC
Software Engineering,"Fort Worth, TX",Estimated: $91.7K - $158K a year,Management; Software Engineering; MCP; 5 years; Military; Microsoft Office; Master's degree; C; Bachelor's degree; Physical Therapy License; Senior level; Electrical Engineering; Communication skills; Python
Software Engineering,"Sunnyvale, CA","$175,800 - $264,200 a year",Computer science; 7 years; Data modeling; MVC; Node.js; Computer Science; CSS; React; Full-stack development; Relational databases; Data structures; Java; Algorithms; SQL; PHP; OOP; Bachelor's degree; JavaScript; Angular; Scrum; Agile; Senior level; Requirements gathering; Communication skills; HTML
Software Engineering,"Palo Alto, CA","$176,800 - $265,200 a year",Computer science; Azure; Go; Computer Science; Kubernetes; Full-stack development; 5 years; System design; Google Cloud Platform; Windows; Java; Master's degree; Microservices; C++; Bachelor's degree; Product development; Distributed systems; Scala; Senior level; Leadership; Python
Software Engineering,"San Jose, CA","$116,000 - $177,000 a year",Computer Science; Computer vision; Bachelor of Science; Master's degree; C++; C; Bachelor's degree; Master of Science; SDKs; APIs; AI; Communication skills; Entry level
Software Engineering,"San Jose, CA","$130,000 - $300,000 a year",TensorFlow; Doctoral degree; Computer Science; PyTorch; Software deployment; Quantization; MXNet; Master's degree; Analysis skills; C++; C; Doctor of Philosophy; Model deployment; Deep learning; Computer Engineering; 1 year; Senior level; AI; Python; Debugging
Software Engineering,Remote,Estimated: $48.2K - $59.8K a year,Google Suite; Computer science; Pandas; Bachelor's degree; Machine learning; APIs; Python; Entry level
Software Engineering,"Seattle, WA","$184,300 - $337,250 a year",Computer Science; CSS; React; 5 years; Bachelor's degree; JavaScript; Angular; Vue.js; Senior level; HTML
Software Engineering,"Cincinnati, OH",Estimated: $128K - $157K a year,Microsoft Outlook; Engineering; Microsoft Office; Master's degree; 8 years; Analysis skills; Bachelor's degree; Senior level; Master of Business Administration; Leadership; Communication skills
Software Engineering,"Herndon, VA","$180,000 - $315,000 a year",Microsoft Windows Server; Top Secret Clearance; Computer science; System administration; Computer Science; Software troubleshooting; Bachelor of Science; Windows; Microsoft Office; 8 years; PKI; DHCP; Bachelor's degree; DNS; Senior level; Active Directory
Software Engineering,"Lincolnshire, IL",Estimated: $104K - $128K a year,CI/CD; Authentication; Azure; MVC; Kanban; 5 years; DevOps; .NET Core; C#; Test automation; Microsoft SQL Server; Selenium; Git; Windows; .NET; SQL; Organizational skills; APIs; Agile; Web services; Senior level; Jenkins; Communication skills; Entity Framework
Software Engineering,N/A,N/A,N/A
Software Engineering,"Bellevue, WA","$140,000 - $160,000 a year",CI/CD; Cloud infrastructure; Rust; Node.js; Computer Science; React; Kubernetes; RESTful API; Full-stack development; 5 years; DevOps; GitLab CI/CD; Java; Microservices; AWS; Docker; Bachelor's degree; Ruby on Rails; Terraform; Computer Engineering; Ruby; Kafka; Senior level; 4 years; GitLab; Software architecture
Software Engineering,"San Jose, CA","$153,600 - $286,600 a year",CI/CD; Computer science; Go; Computer Science; Kubernetes; Ansible; PyTorch; Git; Master's degree; AWS; Bachelor's degree; Distributed systems; Terraform; Senior level; Electrical Engineering; AI; Machine learning frameworks; Python
Software Engineering,"Neenah, WI",Estimated: $50.3K - $71.3K a year,Computer Science; Bootstrap; .NET Core; Visual Studio; C#; Mid-level; Windows; SQL; Bachelor's degree; IT; 2 years; Communication skills; jQuery; Debugging; HTML; Information Technology
Software Engineering,"Irvine, CA",Estimated: $68.1K - $84.5K a year,C#; System design; English; Mid-level; Scripting; 4 years; Communication skills; Lua
Software Engineering,"San Mateo, CA",Estimated: $137K - $206K a year,Computer science; Doctoral degree; Computer Science; Bachelor of Science; Data structures; Mid-level; Data governance; Snowflake; Java; Master's degree; Algorithms; SQL; Bachelor's degree; Product development; Doctor of Philosophy; 2 years; Python; Identity & access management
Software Engineering,N/A,N/A,N/A
Software Engineering,"Newport, KY","$65,536 - $69,898 a year",Web accessibility; Web design; Website maintenance; CSS; React; No experience needed; Responsive web design; JavaScript; Front-end development; Associate's degree; Communication skills; Entry level; HTML; Under 1 year
Software Engineering,"Columbia, MD","$70,000 - $190,000 a year",CI/CD; Cloud architecture; React; Java; AWS; Docker; JavaScript; REST; Contracts; TS/SCI with Polygraph; Spring; Entry level
Software Engineering,Remote,"$146,000 - $183,000 a year",CI/CD; RDBMS; Computer science; Go; Management; Software troubleshooting; React; Relational databases; 5 years; Software deployment; System design; Git; GitLab CI/CD; .NET; Java; SQL; PHP; OOP; Bachelor's degree; Virtualization; Mentoring; Scripting; Scrum; Agile; Cloud computing; VMWare; Unit testing; Senior level; GitLab; Communication skills; Python; MySQL
Software Engineering,"Cary, NC",Estimated: $112K - $142K a year,Computer Science; C#; Java; Analysis skills; C++; C; Bachelor's degree; Assembly language; 9 years; Senior level; Electrical Engineering; Communication skills
Software Engineering,"Herndon, VA","$180,000 - $315,000 a year",CI/CD; Top Secret Clearance; Computer science; Management; Computer Science; 5 years; Bachelor of Science; DevOps; Software implementation; Java; Bachelor's degree; Ruby on Rails; Computer networking; Data science; Senior level
Software Engineering,"Seattle, WA","$129,300 - $223,600 a year",Computer science; Computer Science; Mid-level; 3 years; Bachelor's degree; SDLC; Design patterns
Software Engineering,"Chicago, IL","$167,300 - $276,100 a year",Jira; Spring Boot; CI/CD; CSS; JUnit; RESTful API; Slack; Git; Java; Master's degree; Microservices; OOP; C; Confluence; JavaScript; PostgreSQL; Splunk; REST; APIs; S3; DynamoDB; Senior level; Groovy; 2 years; Python; Spring; HTML; MySQL; Spring MVC; SDLC; Design patterns
Software Engineering,N/A,N/A,N/A
Software Engineering,N/A,N/A,N/A
Software Engineering,"Redmond, WA","$117,200 - $250,200 a year",Azure; Computer Science; C#; Spark; Software implementation; Java; C++; C; Bachelor's degree; Machine learning; JavaScript; Distributed systems; Scala; Data pipelines; Senior level; 4 years; Python; Debugging
Software Engineering,"Seattle, WA","$120,000 - $150,000 a year",Computer science; Computer Science; Bachelor of Science; Data structures; Mid-level; Bachelor's degree; 2 years; Communication skills; SDLC
Software Engineering,"Costa Mesa, CA","$138,000 - $207,000 a year",Top Secret Clearance; Computer Science; React; Full-stack development; 5 years; Military; Enterprise software; Information Systems; AWS; JavaScript; Distributed systems; Systems engineering; Senior level; TypeScript; High availability
Software Engineering,Oregon,Estimated: $86.5K - $110K a year,Jira; Spark; Slack; Mid-level; Bachelor's degree; Confluence; ITIL; JavaScript; APIs; ServiceNow; Agile; SaaS; 2 years; Communication skills; Python; PowerShell; SDLC
Software Engineering,"Seattle, WA","From $200,000 a year",CI/CD; Computer science; 7 years; Computer Science; Bachelor of Science; Data structures; Bachelor's degree; Agile; Senior level; Communication skills; SDLC
Software Engineering,"San Mateo, CA","$116,000 - $150,000 a year",Computer science; Computer Science; CSS; Software Engineering; Engineering; MongoDB; Mid-level; 3 years; Java; AWS; Analysis skills; Bachelor's degree; JavaScript; Communication skills; HTML
Software Engineering,"San Francisco, CA","$130,000 - $180,000 a year",Doctoral degree; Computer Science; Bachelor of Science; System architecture; Master's degree; C++; C; Bachelor's degree; Doctor of Philosophy; 1 year; Senior level; Robotics; Robotics; Python
Software Engineering,"Portland, OR",Estimated: $155K - $207K a year,Jira; Node.js; English; Bash; AWS; Project management; Mentoring; Angular; Scrum; Ruby; Agile; ISO 27001; Front-end development; Senior level; Leadership; Communication skills; Python; Shell Scripting; Time management
Software Engineering,"Seattle, WA","$85,501 - $100,000 a year",CAPM; 7 years; PMP; Bachelor of Science; Mid-level; Information security; Project management; Bachelor's degree; Attention to detail; IT project management; Project management methodology; IT; PMI Certification; Bachelor of Arts; Time management
Software Engineering,"Sunnyvale, CA","$190,700 - $329,600 a year",Computer science; iOS development; Customer service; Bachelor of Science; Mid-level; 3 years; Project management; Bachelor's degree; Training & development; Leadership; Communication skills
Software Engineering,"Minneapolis, MN","$92,820 - $120,120 a year",AJAX; ASP.NET; MVC; CSS; RESTful API; Full-stack development; DevOps; .NET Core; Data structures; C#; Microsoft SQL Server; Git; Mid-level; .NET; Algorithms; Microservices; SQL; WCF; Analysis skills; Bachelor's degree; JavaScript; Agile; JSON; 2 years; HTML; T-SQL; SDLC; Design patterns
Software Engineering,Kentucky,Estimated: $98.6K - $123K a year,Computer Science; Software troubleshooting; 5 years; C#; Microsoft SQL Server; Master's degree; SQL; Assembly; C++; Database management; Bachelor's degree; Software development; Manufacturing; Senior level; Python; Design patterns
Software Engineering,"Cupertino, CA","$143,100 - $264,200 a year",Go; NoSQL; Mid-level; Java; Bachelor's degree; Distributed systems; Computer networking; Software development; Communication skills
Software Engineering,"Sunnyvale, CA","$153,000 - $205,500 a year",Lucene; Go; CAD; 5 years; System design; Java; Bachelor's degree; Distributed systems; Software development; Senior level
Software Engineering,"Louisville, KY",Estimated: $115K - $145K a year,Jira; Spring Boot; CI/CD; Azure; Gradle; CSS; JUnit; Software Engineering; Bootstrap; Kubernetes; Full-stack development; 5 years; Big data; LoadRunner; Microsoft SQL Server; Selenium; Git; Google Cloud Platform; J2EE; Java; Microservices; SoapUI; AWS; Bachelor's degree; SVN; Confluence; JavaScript; Terraform; SDKs; Angular; GitHub; Apache; Service-oriented architecture; Senior level; Maven; Jenkins; TypeScript; Debugging; HTML; MySQL
Software Engineering,"Seattle, WA","$129,300 - $223,600 a year",Computer science; Computer Science; Mid-level; 3 years; Bachelor's degree; Agile; SDLC; Design patterns
Software Engineering,"North Reading, MA",Estimated: $130K - $224K a year,Computer science; Computer Science; Mid-level; 3 years; AWS; Bachelor's degree; Software development; Robotics; SDLC; Design patterns
Software Engineering,"Seattle, WA","$129,300 - $223,600 a year",Computer science; Computer Science; Software Engineering; Full-stack development; Mid-level; 3 years; Bachelor's degree; Distributed systems; Cloud computing; SDLC; Design patterns
Software Engineering,"Seattle, WA","$212,800 - $389,500 a year",Go; Computer Science; Big data; Bachelor of Science; Data structures; Spark; Mid-level; Master's degree; Algorithms; SQL; Analysis skills; C++; Project management; Bachelor's degree; Machine learning; Distributed systems; Software development; Budgeting; Python; Hadoop
Software Engineering,"Salt Lake City, UT","$108,000 - $148,500 a year",Jira; CI/CD; MVC; CSS; RESTful API; Software deployment; Bachelor of Science; Visual Studio; Git; Mid-level; 3 years; Master's degree; Application development; C++; Docker; Bachelor's degree; Confluence; JavaScript; SASS; REST; Angular; Software development; UI; Unit testing; TypeScript; HTML; Information Technology
Software Engineering,"Reno, NV","$110,000 - $175,000 a year",Computer science; Civil engineering; Computer Science; Full-stack development; 5 years; Bachelor of Science; C#; .NET; MRP; Application development; Analysis skills; Flutter; Database management; Bachelor's degree; Distributed systems; Organizational skills; Pascal; UI; Training & development; Manufacturing; Senior level; Leadership; React Native
Software Engineering,"Palo Alto, CA","$136,000 - $183,600 a year",Computer science; Cloud architecture; Computer Science; CSS; React; Kubernetes; Relational databases; 5 years; Bachelor of Science; Test automation; Application development; OOP; AWS; Docker; Bachelor's degree; JavaScript; PostgreSQL; Continuous integration; REST; Redux; Django; Scrum; Software development; Agile; Web services; Senior level; Python; HTML; SDLC; Design patterns
Software Engineering,"Lehi, UT","$113,400 - $206,300 a year",Computer science; Azure; Computer Science; CSS; React; Mid-level; 3 years; AWS; Bachelor's degree; JavaScript; Front-end development; Communication skills; HTML
Software Engineering,"Cleveland, OH","From $110,000 a year",TCP; 6 years; System architecture; Firmware; Mid-level; FreeRTOS; Java; Master's degree; Optics; Microcontrollers; C++; SoC; C; Bachelor's degree; Product development; Computer Engineering; RTOS; GitHub; Linux; TCP/IP; FDA regulations
Software Engineering,Tennessee,Estimated: $56.6K - $68.5K a year,Oracle; CSS; Software troubleshooting; Cucumber; DevOps; Tomcat; Selenium; Java; JavaScript; PostgreSQL; Continuous integration; Software development; GitHub; Associate's degree; 2 years; Jenkins; GitLab; Communication skills; Entry level; HTML; SDLC
Software Engineering,"Seattle, WA","$129,960 - $194,750 a year",Computer science; TCP; Go; Kubernetes; Load balancing; Mid-level; Electrical engineering; 3 years; Master's degree; Bachelor's degree; Network protocols; BGP; Scripting; DNS; HTTPS; Python
Software Engineering,Remote,Estimated: $64.5K - $102K a year,CI/CD; Test-driven development; Mid-level; Supervising experience; Bachelor's degree; Continuous integration; Under 1 year
Software Engineering,"Boulder, CO","$129,100 - $159,800 a year",Spring Boot; Kotlin; Computer Science; Software Engineering; React; Kubernetes; RESTful API; Relational databases; 5 years; C#; NoSQL; Java; Databases; Microservices; OOP; C++; Docker; Cloud security; C; Bachelor's degree; Assembly language; Computer Engineering; Angular; Agile; Vue.js; Senior level; Operations; Communication skills; Spring; SDLC
Software Engineering,"Sunnyvale, CA","$175,800 - $312,200 a year",Cloud infrastructure; Operating systems; XML; System design; Virtualization; REST; Computer networking; APIs; JSON; Senior level; Multithreading; Communication skills
Software Engineering,N/A,N/A,N/A
Software Engineering,"San Jose, CA","$224,000 - $424,000 a year",Computer science; Computer Science; 5 years; Data structures; Bachelor's degree; Senior level; Communication skills
Software Engineering,"Santa Ana, CA","$126,100 - $168,100 a year",CI/CD; RDBMS; Azure; Computer Science; React; RESTful API; DevOps; Microsoft SQL Server; NoSQL; Git; MongoDB; Mid-level; SQL; OOP; AWS; Docker; Bachelor's degree; JavaScript; PostgreSQL; REST; Ruby; Linux; Business requirements; TypeScript; Communication skills; Python; MySQL; SDLC; Design patterns
Software Engineering,"Bellevue, WA","$129,300 - $223,600 a year",CI/CD; Computer science; Management; Law; Computer Science; System design; Mid-level; 3 years; Bachelor's degree; Machine learning; Model deployment; Distributed systems; Model training; MLOps; Generative AI; SDLC; Design patterns
Software Engineering,"Lincolnshire, IL","$120,400 - $180,600 a year",Program management; Management; Firmware; UNIX; Master's degree; 8 years; Microcontrollers; C++; C; Bachelor's degree; Perl; Computer Engineering; Scripting; UI; Linux; Senior level; Electrical Engineering; Communication skills; Python
Software Engineering,"Bellevue, WA",$84 - $110 an hour,Doctoral degree; Fortran; 3 years; Analysis skills; C++; Doctor of Philosophy; Packaging; ASME codes & standards; Senior level; Communication skills; Python
Software Engineering,"Emeryville, CA","$145,265 - $187,990 a year",Computer science; Computer Science; Data structures; Mid-level; Algorithms; C++; Bachelor's degree; APIs; Linux; 4 years; Multithreading
Software Engineering,"Seattle, WA","$129,300 - $223,600 a year",Computer science; Computer Science; Mid-level; 3 years; Bachelor's degree; Communication skills; SDLC; Design patterns
Software Engineering,"Sunnyvale, CA",N/A,Node.js; 5 years; Data structures; Data analysis skills; Google Cloud Platform; Algorithms; SQL; OS Kernels; Analysis skills; C++; C; Bachelor's degree; SRE; Distributed systems; Natural language processing; Software development; Linux; Distributed computing; Senior level; AI
Software Engineering,N/A,N/A,N/A
Software Engineering,"Glendale, CA","$114,900 - $154,100 a year",Computer science; Management; Computer Science; Mid-level; C++; Bachelor's degree; Construction; 4 years
Software Engineering,"Hayward, CA","$185,000 - $195,000 a year",Biotechnology; XML; SAS; R; Master's degree; Bachelor's degree; Alignment; CDISC standards; Oncology; Senior level; Data Science
Software Engineering,"Altamont, IL","$62,000 - $82,000 a year",CI/CD; Computer science; Computer Science; CSS; Kanban; DevOps; .NET Core; C#; Mid-level; SQL; Bachelor's degree; JavaScript; Scrum; APIs; IT; Training & development; 4 years; Information Technology
Software Engineering,Remote,"$120,000 - $200,000 a year",Node.js; 5 years; English; Continuous integration; Organizational skills; APIs; Senior level; Communication skills
Software Engineering,"Boston, MA",Estimated: $65.7K - $85K a year,Computer science; Cloud infrastructure; Computer Science; Software Engineering; Full-stack development; DevOps; Data structures; Java; Analysis skills; Supervising experience; Bachelor's degree; JavaScript; Python; Entry level; Under 1 year
Software Engineering,"Lehi, UT","$93,200 - $170,600 a year",Computer science; React; Mid-level; Bachelor's degree; JavaScript; 1 year; TypeScript; Communication skills; SDLC
Software Engineering,"Lebanon, NH","$120,000 - $150,000 a year",CI/CD; Computer science; Oracle; Node.js; Computer Science; Kubernetes; RESTful API; DB2; 5 years; Bachelor of Science; NoSQL; MongoDB; Microservices; AWS; Docker; Bachelor's degree; JavaScript; PostgreSQL; Continuous integration; CT; Angular; Scrum; APIs; Red Hat OpenShift; Scalability; Agile; DynamoDB; Senior level; SaaS; TypeScript; Communication skills; Python; MySQL
Software Engineering,"Fairfax County, VA","$91,628 - $155,921 a year",Computer Science; Writing skills; Configuration management; Mid-level; Master's degree; Quality assurance; Bachelor's degree; Technical project management; 4 years; Information Technology
